244,91,杉浦
132,72,西
21,42,坂田
4,221,小原
27,94,豊田
245,190,角田
61,156,武藤
110,183,河村
62,27,根本
167,46,関根
123,100,水谷
173,77,田島
129,239,中井
199,20,森下
112,34,神田
89,110,塚本
186,16,佐久間
17,89,植田
15,10,飯塚
155,233,安部
81,48,前川
60,114,山根
115,15,浅井
76,212,白井
118,141,宮川
35,63,岡部
155,201,大川
162,117,長田
40,95,堀内
64,132,榎本
126,139,松崎
167,96,稲垣
18,15,若林
58,195,森山
84,215,江口
48,66,神谷
190,160,中谷
192,245,畠山
230,113,谷
143,137,細川
31,16,及川
249,181,安達
233,253,今野
11,34,三上
171,243,飯島
156,157,西尾
51,248,田代
59,78,石塚
199,130,岸本
86,6,津田
49,161,荒川
204,73,中原
82,87,長尾
20,209,戸田
8,5,本多
61,179,森川
4,97,土井
7,160,三好
66,210,金井
77,49,松山
21,161,米田
187,5,岡野
66,185,金沢
55,224,稲葉
71,167,村松
21,30,甲斐
243,59,西岡
85,147,佐伯
28,249,岩井
210,128,星
100,93,金田
248,103,黒木
47,137,堤
109,116,滝沢
10,151,落合
236,155,野崎
200,254,泉
139,55,堀田
134,105,中嶋
69,207,西野
130,230,町田
72,12,古田
121,251,徳永
92,247,新田
91,24,山岸
49,195,黒川
18,193,山川
73,88,川田
213,232,藤沢
63,151,杉田
19,254,奥山
63,241,土田
213,139,三木
204,124,村井
123,149,笠原
128,143,須田
118,198,梅田
37,188,大竹
24,169,野中
103,173,吉沢
64,243,広田
42,154,宮沢
176,121,柳沢
179,126,堀江
67,108,川端
94,36,大村
106,36,日高
194,111,梶原
178,152,岸
8,72,西本
32,54,黒沢
94,100,井口
14,108,大木
248,218,向井
190,181,松島
254,197,大場
63,244,竹中
46,178,藤川
122,116,安井
7,171,榊原
125,22,川原
215,255,吉本
61,194,大内
200,129,竹下
220,198,吉原
13,217,藤岡
195,52,庄司
199,153,福本
51,168,塚田
244,146,高島
246,200,宮内
234,147,小谷
64,145,緒方
177,172,谷川
81,86,下田
98,124,竹本
130,75,藤村
219,186,奥野
75,103,宇野
151,45,窪田
199,120,北野
248,59,栗田
42,141,石黒
148,155,長島
66,203,亀井
192,226,長沢
209,159,平川
222,233,長野
215,117,宮原
138,36,山村
198,214,藤野
66,180,茂木
220,148,川本
194,64,深沢
133,22,下村
113,169,丹羽
163,208,西沢
3,230,青柳
179,213,竹村
75,109,古谷
232,232,三輪
119,154,出口
128,58,高井
43,51,荻野
69,29,嶋田
237,170,大城
157,115,田原
86,216,野沢
96,91,相沢
193,137,高瀬
80,116,小森
2,176,稲田
119,231,宮城
45,43,筒井
3,254,富永
27,185,福岡
111,110,大原
209,189,福永
210,162,林田
214,249,横井
208,113,大平
129,229,金城
235,125,篠崎
91,225,溝口
113,25,長岡
112,190,平松
186,114,山岡
167,218,浅田
94,84,越智
163,222,北原
74,140,永野
178,147,武井
90,16,鶴田
240,200,柳田
43,205,大田
14,216,入江
237,103,湯浅
136,103,相馬
134,83,園田
47,86,高松
60,64,二宮
181,188,石山
214,156,堀川
153,216,手塚
118,99,川野
119,37,沼田
224,36,比嘉
49,59,臼井
39,152,石崎
25,57,平岡
188,111,池上
155,231,花田
133,104,瀬戸
56,71,谷本
59,84,西原
66,93,小出
148,157,篠田
253,27,浜口
20,218,杉原
42,172,志村
232,28,根岸
162,78,田畑
236,226,笠井
60,204,大槻
105,14,矢島
120,218,倉田
120,161,福原
216,241,片桐
81,147,日野
76,162,小坂
73,24,菅
225,199,加納
189,98,堀口
184,42,河原
228,54,新谷
181,201,千田
149,8,徳田
153,240,松野
141,16,田上
219,99,吉井
93,6,浜崎
120,136,森岡
188,20,柏木
201,83,浜野
51,80,村瀬
211,181,島崎
15,199,内海
240,53,北島
255,50,白川
3,174,畑中
10,89,秋元
16,120,中本
124,153,冨田
19,35,小柳
44,40,大崎
138,102,岩瀬
156,123,原口
107,195,秋田
141,115,三谷
40,13,松沢
203,235,木原
119,32,大井
106,114,川畑
126,219,福山
13,56,米山
48,83,植木
70,129,岩下
220,218,難波
44,114,今泉
242,93,三井
240,195,辻本
48,242,芳賀
149,31,坪井
123,89,井手
116,17,吉永
4,252,河内
27,21,畑
46,211,磯部
142,1,長井
169,247,荻原
43,187,大坪
198,88,塩田
40,139,岸田
195,174,皆川
33,59,細田
69,249,大友
13,82,細谷
127,19,植村
229,142,佐竹
55,208,河田
10,7,古屋
136,244,相原
85,29,若松
61,224,三村
34,42,遠山
3,152,村岡
72,63,真鍋
77,70,橋口
77,199,松川
105,66,平林
222,11,草野
84,204,川瀬
175,253,栗山
205,95,三島
26,196,橘
41,143,有馬
156,50,井出
62,146,保坂
88,85,早坂
33,125,瀬川
169,1,志賀
154,49,高岡
79,118,奈良
18,22,半田
29,186,亀山
174,187,高村
90,214,堀井
105,175,清野
145,137,玉井
68,21,神山
195,3,朝倉
71,233,米沢
95,29,寺島
68,76,水口
114,198,河本
114,91,進藤
35,80,中里
8,30,立石
177,206,葛西
81,190,水上
70,139,藤森
74,78,柳
13,134,川合
36,28,島村
23,28,古沢
99,116,亀田
75,16,織田
60,139,武内
114,254,宮島
65,181,有田
40,183,三原
254,3,尾形
202,82,高見
244,188,狩野
226,62,宮地
226,120,大津
15,175,寺本
9,12,植松
81,193,市村
45,83,坂下
201,175,平
45,171,大江
118,60,板垣
214,115,毛利
0,168,江藤
214,39,那須
144,252,藤崎
238,26,北山
195,206,小嶋
23,112,高柳
250,125,下山
196,222,滝本
70,121,高原
217,251,大沼
62,39,三橋
123,230,立花
167,150,浅見
78,60,久野
234,33,松木
160,126,木内
3,102,野上
154,1,門脇
235,192,坂上
101,81,土居
189,71,平沢
34,73,中根
241,160,平尾
228,120,北沢
228,0,齋藤
37,118,牧
113,64,岩佐
241,99,深谷
26,193,石丸
161,226,阪本
160,129,田崎
101,129,市原
12,79,小宮
233,141,長谷
132,184,今田
15,241,守屋
7,255,富樫
159,182,前原
208,220,高尾
254,247,内野
177,16,柴崎
154,240,岩永
125,129,大倉
253,80,川井
49,30,滝口
80,133,金山
148,124,関谷
36,93,長瀬
16,221,高崎
205,175,浜本
64,169,正木
80,245,飯野
129,127,矢部
237,228,外山
198,154,和泉
169,57,山野
66,124,金谷
213,57,秦
186,149,島
212,38,塚原
2,175,海野
231,68,鳥居
91,3,西谷
255,73,田川
220,252,成瀬
88,230,木田
182,172,石垣
238,134,石本
50,230,小寺
236,129,坂元
185,48,門田
4,40,豊島
64,136,末永
241,225,長谷部
165,155,井田
67,236,上山
102,69,金森
87,120,小畑
27,160,菅谷
87,253,奥
29,68,乾
187,215,宮脇
247,112,赤松
225,217,相川
121,233,江川
254,58,板倉
53,200,野本
42,56,三沢
158,136,江崎
158,75,永山
61,6,三田
173,41,山上
84,132,藤木
251,158,杉村
173,241,小杉
78,200,小室
75,175,渡邊
42,42,宍戸
80,168,香川
64,106,黒岩
124,102,梅原
70,214,大滝
3,76,小関
64,177,松元
221,105,平塚
188,249,諏訪
154,203,喜多
184,45,今西
180,237,井川
7,92,生田
246,72,森谷
212,140,並木
89,95,宇佐美
156,69,秋葉
83,216,塩谷
91,217,水田
128,68,佐川
187,247,下川
215,206,富岡
47,175,細井
69,26,石渡
117,206,浦田
63,138,布施
179,29,金丸
191,85,森脇
168,228,染谷
14,230,宮野
121,48,風間
73,154,北田
192,101,川辺
66,192,新垣
103,20,梅本
218,182,山城
14,202,梅沢
137,19,中林
116,217,小椋
214,233,大矢
91,72,西口
222,89,玉城
255,163,土橋
21,143,高梨
96,79,細野
192,252,大庭
111,87,山元
162,92,都築
242,238,木本
11,133,長崎
171,43,仲田
98,51,阿久津
241,185,小幡
44,168,杉野
134,57,麻生
154,81,山形
233,81,真田
66,112,堀越
124,19,依田
220,14,小野田
171,239,梅津
144,118,羽田
252,90,木戸
81,194,野原
184,128,赤木
150,183,浅川
219,159,椎名
10,170,岩間
63,105,日下
34,76,寺尾
30,134,仲村
94,237,宇都宮
214,130,矢田
68,4,矢口
30,139,大畑
140,145,大和田
233,221,波多野
164,220,大熊
151,111,目黒
145,227,立川
136,113,菅沼
154,59,大貫
75,82,高倉
43,224,深田
111,2,池内
214,231,柳原
44,89,岩城
2,52,海老原
236,12,沢井
95,79,倉持
59,54,雨宮
103,76,影山
249,18,神野
249,101,浜
187,9,栗林
129,213,神崎
54,182,橋爪
10,234,石坂
96,153,上杉
73,27,結城
63,167,青野
38,2,川西
92,47,小沼
89,178,白鳥
32,227,西島
138,200,瀬尾
46,78,赤坂
102,199,板橋
5,160,小玉
207,37,永島
55,81,首藤
134,185,清田
249,174,合田
61,13,富沢
3,117,玉置
50,34,寺沢
190,239,丹野
55,174,尾上
49,189,角
156,124,須賀
247,159,竹原
209,87,横尾
159,246,井原
71,236,坂野
150,125,久米
212,171,森口
225,130,宮坂
193,107,柏原
65,109,滝川
203,196,三枝
66,76,楠本
25,39,芦田
62,238,妹尾
161,233,脇田
226,61,水島
153,14,手島
90,64,池本
167,171,明石
146,76,西脇
57,32,大下
196,29,北
242,241,大和
159,32,勝又
203,224,大林
163,98,国分
197,203,川越
17,8,本村
124,109,曽根
245,36,小久保
38,42,島津
166,107,小堀
243,50,本橋
220,95,石沢
52,96,有賀
228,77,田端
75,102,志田
205,92,横川
112,32,浦野
220,244,柳川
60,141,谷村
118,232,春日
20,70,富山
94,254,今
14,174,坂東
178,81,飛田
192,216,江原
174,14,児島
98,120,梅村
58,14,内村
240,22,岡山
203,149,桑田
25,229,楠
36,216,角谷
8,157,日比野
108,148,砂川
59,134,前島
59,184,益田
135,39,桜田
142,171,花岡
53,152,笹川
18,115,中塚
101,147,滝
177,56,勝田
143,195,吉崎
140,255,森永
92,6,澤田
233,140,島袋
207,135,会田
228,177,岩渕
62,80,白木
54,136,浅沼
251,23,平良
69,41,小栗
169,174,石倉
71,58,前野
8,80,小菅
124,218,高畑
65,159,井本
158,129,玉木
55,226,高谷
18,219,沖田
236,188,倉本
245,133,沖
239,209,鶴岡
219,28,大浦
144,149,宇田川
60,79,本山
188,52,柴山
156,83,城戸
3,37,黒崎
139,163,塩見
101,10,岩谷
69,112,曽我
14,106,畠中
80,141,池谷
227,155,大高
230,173,熊田
111,255,重松
175,153,阪口
28,212,野呂
209,104,八田
239,85,戸塚
148,89,寺岡
226,63,菅井
198,100,末吉
45,42,井村
38,226,田尻
60,36,石野
66,70,川添
225,92,野島
201,68,田所
47,151,熊沢
152,107,古山
38,168,南部
76,211,大嶋
61,117,神戸
204,169,丸田
80,177,福地
192,130,笹原
99,144,恩田
27,161,平賀
204,190,米倉
77,203,増井
77,192,村木
116,44,長浜
223,145,中
21,205,五味
147,203,岡島
114,56,日下部
162,191,菊田
153,244,藤島
115,32,森井
28,13,湊
220,222,秋本
195,173,磯野
166,113,寺西
54,134,沢
246,89,若山
238,185,安永
132,35,重田
62,245,新村
232,226,田沢
165,40,長友
30,118,小口
84,187,今川
211,90,井沢
248,84,猪股
77,235,深井
253,92,百瀬
110,117,紺野
205,210,熊倉
62,151,高沢
248,197,鬼頭
101,90,中岡
39,118,玉田
71,239,田渕
141,210,氏家
70,197,小高
157,88,有村
78,187,岩村
1,71,高嶋
171,118,小平
216,63,赤羽
201,197,広川
13,11,境
69,40,寺井
44,120,河西
117,90,塩沢
10,86,土谷
86,186,照井
83,38,神原
213,183,西浦
132,227,西井
253,214,牧田
77,245,宮里
97,199,相田
112,111,松谷
235,183,藤山
145,15,福士
91,209,村中
220,7,品川
117,14,伊達
235,103,新保
165,193,夏目
248,249,柿沼
134,113,西森
4,72,持田
132,22,矢沢
48,57,石岡
156,197,松橋
2,211,辻村
11,47,長坂
12,178,梶田
68,195,沢村
83,75,大関
62,136,長沼
247,182,浦
255,61,滝田
68,206,安川
13,201,寺崎
103,22,大越
220,233,柳瀬
216,38,土肥
162,64,岩沢
90,130,福沢
175,71,鹿島
113,254,北岡
99,31,磯崎
197,54,唐沢
16,145,石村
189,246,平原
42,138,古市
122,8,鵜飼
9,251,的場
36,45,野間
222,250,大前
219,197,倉橋
210,193,寺内
231,177,伊沢
150,184,対馬
10,38,古橋
24,226,小村
247,77,河上
38,240,本郷
5,226,河崎
200,30,住田
11,147,柿崎
200,56,鹿野
217,29,我妻
154,201,二瓶
251,206,伴
254,140,船越
134,18,野尻
132,219,粕谷
58,38,冨永
108,77,塩崎
24,210,船木
219,175,安東
135,233,江頭
31,153,東野
198,232,藤谷
19,75,加瀬
100,104,津村
146,230,湯川
190,101,栗本
167,74,安原
41,32,迫田
26,88,加賀
216,133,安斎
223,183,平本
131,94,真野
16,83,小俣
160,199,上岡
97,204,河口
135,140,高坂
25,203,大宮
195,90,相良
133,198,室井
2,201,川嶋
193,113,花井
48,7,仲野
195,226,新川
180,24,江田
16,217,赤井
172,154,坪田
165,169,神保
80,20,小山田
57,68,小暮
198,171,山脇
46,132,坂
97,15,梅木
194,199,保田
99,81,森島
250,144,矢吹
59,42,矢崎
3,232,森崎
144,190,金野
213,205,金
215,193,益子
220,207,塚越
30,73,伏見
72,112,中森
88,5,金原
108,103,水本
135,170,垣内
149,140,芹沢
232,7,関本
225,126,鮫島
107,120,増山
223,123,郡司
181,124,渥美
211,1,谷内
49,41,福元
118,106,松林
113,18,増子
48,106,住吉
110,86,赤塚
241,42,東山
210,151,稲村
122,246,谷田
96,255,下野
55,99,河井
17,228,浜中
96,148,鳴海
213,142,高津
117,110,村越
40,244,南雲
64,103,中道
119,168,大坂
166,202,片野
143,210,金本
231,21,久田
230,6,吉見
180,171,榊
100,124,梶山
5,77,柿本
81,165,薄井
76,138,堺
222,234,玉川
130,167,藤巻
3,188,大河原
137,53,長山
127,18,杉崎
60,7,小橋
26,74,小竹
126,215,大岩
225,240,川内
208,211,神
152,161,棚橋
189,140,梶
90,28,高森
70,14,畑山
191,107,竹沢
209,72,湯本
27,70,八巻
28,92,小山内
152,152,島本
155,213,八幡
167,2,桑野
65,71,須永
79,117,椿
205,228,宇田
110,177,緑川
87,214,下地
32,217,高須
132,237,衛藤
149,132,永瀬
88,178,米谷
169,98,牛島
9,67,竹林
46,112,芝田
239,192,伊勢
251,62,丸岡
38,206,向山
0,74,人見
230,65,安西
60,207,小田島
13,233,西崎
62,143,知念
255,65,大迫
52,18,芝
178,188,二村
150,121,小澤
165,39,村本
212,247,磯貝
23,60,山浦
90,197,木谷
159,203,篠塚
246,29,清原
124,169,山谷
8,126,浦川
59,91,吉武
216,79,赤沢
174,255,小峰
187,97,高本
120,66,桜庭
135,251,福留
150,173,植野
105,188,安岡
87,122,小宮山
187,21,勝山
79,172,飯村
154,88,袴田
196,35,高杉
42,150,岩元
151,5,川名
234,31,平石
32,166,尾関
238,197,小浜
107,94,村尾
164,125,岡林
62,166,磯田
231,20,高林
17,168,鶴見
200,11,加茂
40,19,宮村
246,175,駒井
130,34,谷山
65,201,桂
242,71,関野
79,230,岩橋
181,206,国井
119,10,仲
58,56,木島
241,87,竹山
100,47,柳井
69,227,深川
246,240,兵頭
26,137,犬飼
136,159,小崎
215,224,船橋
83,121,新山
56,0,中平
56,14,黒瀬
159,119,疋田
62,160,長屋
161,53,辻井
81,174,三瓶
127,12,竹島
152,132,板谷
152,81,早瀬
242,58,西垣
36,34,熊野
47,186,米村
249,97,小熊
189,99,丸尾
136,125,若杉
212,237,志水
232,31,平間
245,159,森野
50,42,岩切
28,35,別府
121,246,大杉
141,241,北条
79,160,上条
111,33,徳山
9,178,赤堀
79,144,井戸
147,170,高塚
129,110,佃
255,57,永松
7,11,塩野
11,77,山路
184,170,大上
104,188,加賀谷
17,19,城
235,233,東海
24,19,大屋
27,127,塩川
24,157,村川
208,92,長嶋
216,171,橋詰
202,132,鎌倉
117,95,川又
124,148,鳥越
220,179,生駒
41,255,竹之内
32,72,岩淵
49,46,広岡
207,199,保科
241,134,松葉
130,238,幸田
131,204,山西
248,157,青島
197,32,名倉
218,174,庄子
88,101,砂田
207,205,羽鳥
182,201,田淵
183,4,塙
195,199,末広
185,238,岩見
153,2,猪俣
56,42,大泉
236,252,脇
55,77,日向
17,152,荒谷
47,87,早田
126,97,笹本
167,130,柳沼
187,223,猪狩
83,246,熊本
236,233,上島
136,210,岩野
7,234,高久
171,72,時田
116,129,添田
63,212,桐山
209,90,須貝
127,182,柴
252,126,上西
138,192,上林
17,222,田嶋
52,236,飯沼
248,232,清家
133,68,五島
251,33,新藤
108,113,安本
120,125,長
2,161,土岐
159,255,藤
108,154,松坂
10,243,藤江
136,153,名取
92,107,半沢
80,254,鬼塚
48,70,沢口
13,211,長内
215,77,直井
65,184,平島
233,191,副島
237,57,深見
247,76,安江
1,70,関川
154,32,梶谷
150,77,大賀
90,19,仲宗根
249,80,新
129,254,春田
63,153,新美
18,52,広沢
198,237,山地
53,32,谷岡
40,107,秋吉
158,247,海老沢
179,12,竹井
74,184,萩野
225,131,上地
118,219,安倍
176,103,平木
152,195,竹谷
62,55,湯沢
41,153,大河内
57,197,鷲見
101,40,東田
1,255,石上
31,222,平岩
38,88,脇坂
129,37,赤間
150,130,瀬戸口
104,128,水越
213,202,塩原
78,132,宮武
139,149,一ノ瀬
34,95,大本
7,121,市橋
197,184,神尾
219,100,崎山
216,189,川尻
211,220,長嶺
147,74,近江
172,9,有本
71,174,二階堂
239,251,宗像
134,208,竹川
145,155,越川
248,64,高石
39,199,星川
79,87,石津
126,198,園部
227,98,照屋
211,202,杉谷
23,95,佐原
110,31,池野
222,163,守田
114,20,成沢
135,11,横溝
32,151,元木
190,132,藤枝
50,51,猿渡
242,114,田坂
168,184,坪内
161,91,小松崎
207,209,赤石
11,72,奥谷
248,198,菊川
140,152,大岡
242,229,長江
131,60,友田
18,175,中園
200,86,吉松
139,97,大堀
10,113,大須賀
65,46,宮尾
108,224,堀尾
178,13,姫野
74,138,井坂
110,178,有川
145,102,曽我部
63,149,小田切
66,227,須崎
109,225,川北
89,127,横内
32,214,片平
81,127,船津
152,223,真下
223,165,米川
243,41,小塚
138,252,蛭田
3,108,赤尾
106,45,鳥羽
68,5,亀谷
243,155,吉成
51,74,日置
21,96,新居
252,137,佐田
87,175,濱田
107,12,多賀
226,32,鳥海
136,157,若月
239,11,梶川
161,237,大門
183,255,有吉
157,205,春山
87,147,磯
75,71,新里
124,147,堀部
199,111,東海林
159,98,綿貫
45,191,沖野
52,253,武石
4,25,橋田
119,183,辻野
50,227,吉良
6,126,辰巳
65,91,巽
195,112,江本
213,92,奥原
101,153,田丸
246,109,高垣
205,64,北口
156,190,井関
26,75,大脇
130,118,中込
43,53,大澤
236,106,磯村
201,95,前沢
105,225,八島
185,177,田井
210,154,犬塚
79,133,八重樫
100,151,柴原
216,194,大里
117,216,舟橋
99,69,原島
179,70,佐山
55,24,今岡
223,28,須山
179,173,一戸
64,168,武山
5,33,片倉
174,224,福嶋
90,35,矢作
163,148,坂根
132,152,岸野
229,56,前山
214,47,池永
75,248,作田
36,72,高宮
37,162,河辺
129,165,中江
235,195,鍋島
178,151,江上
137,115,辻田
187,201,寺山
120,2,古野
142,186,伊原
4,204,金川
204,131,新城
175,56,兼子
2,48,若井
47,236,朝日
6,252,馬渕
124,247,北浦
135,171,戸谷
140,89,野坂
212,17,牟田
168,202,宮嶋
102,185,浅利
254,73,間瀬
122,135,高畠
133,249,芦沢
44,219,城間
169,235,河津
109,129,広野
74,14,高城
64,93,横沢
100,136,末次
90,229,景山
18,125,笹田
198,34,永吉
221,182,田山
222,67,梅野
116,119,黒須
8,108,末松
133,95,曾根
113,237,笹岡
149,240,永岡
250,11,小松原
41,59,小田原
80,232,設楽
76,24,藤倉
31,87,泉谷
133,166,下平
152,194,湯田
138,141,木山
147,93,船山
223,67,細見
247,177,国本
25,9,江尻
248,215,藤間
84,8,中崎
239,177,岩倉
84,58,錦織
230,127,中条
111,174,永尾
243,18,熊崎
181,205,隅田
28,255,石毛
238,41,戸村
209,11,石神
249,116,鳥山
42,120,増淵
229,206,白田
67,10,角野
43,17,草間
237,87,真壁
83,186,箕輪
68,239,白岩
101,52,速水
89,52,鷲尾
125,8,赤嶺
22,121,柳本
78,116,日比
125,14,西出
102,44,久松
201,41,北林
234,158,村野
163,10,新倉
45,241,糸井
80,158,品田
31,70,山際
82,207,深津
109,18,白浜
92,251,高桑
148,192,若狭
145,223,仁科
175,243,本庄
217,8,稲川
16,88,嶋崎
198,51,尾田
30,244,峯
220,62,里見
252,236,木元
52,198,飯尾
228,176,大道
71,184,上坂
136,133,阿南
217,137,福村
215,169,矢内
35,233,宮永
60,108,杉江
173,110,東条
73,102,赤池
215,21,一色
171,135,江島
196,218,小木曽
233,134,沢野
67,45,能登
62,244,野々村
249,49,早野
109,51,一瀬
242,237,大浜
138,16,水沢
4,188,大月
99,58,中元
32,148,正田
240,196,桝田
147,0,仙波
84,134,宮部
79,156,宮岡
34,182,立野
11,55,戸沢
133,206,谷沢
195,169,山県
43,58,堀之内
71,217,香月
167,242,宮前
113,170,菅田
204,184,井野
31,196,羽賀
101,164,中瀬
81,251,古家
7,18,岩上
234,86,河島
89,119,上川
186,160,国吉
33,235,鳥井
18,167,勝野
103,10,伊賀
151,31,嶋
254,186,水戸
73,202,迫
153,109,間宮
24,46,古瀬
251,185,赤川
227,120,木場
176,183,岸川
134,41,阪田
190,73,浦上
190,192,桐生
212,92,野瀬
101,253,柳谷
77,129,中橋
70,166,斎木
136,238,田部
18,203,逸見
175,222,中垣
103,200,松倉
113,10,山室
189,122,白土
172,172,門馬
128,217,諸岡
226,167,山木
129,142,安保
111,240,小柴
78,163,溝上
193,153,勝部
93,184,永沢
143,151,檜山
34,130,柘
201,78,岩尾
76,34,立山
176,23,新妻
238,17,北尾
205,182,小野塚
194,50,別所
227,213,榎
138,219,戸川
71,149,津島
228,193,田野
89,80,石森
142,34,石谷
148,25,栗栖
234,177,丹治
106,129,竹野
98,198,楠田
35,25,内川
70,59,山添
16,152,金光
32,1,大串
238,171,三角
109,221,永谷
139,231,深山
65,215,笹井
1,14,碓井
85,94,猪野
87,100,笹木
147,43,笠松
241,49,島野
113,190,柏崎
189,68,椎葉
63,254,池原
8,240,中澤
148,176,津川
73,48,桜木
191,191,二見
22,209,桑山
38,20,山名
76,3,木暮
239,142,山之内
143,52,四方
14,164,小黒
115,246,岡安
224,249,宮井
197,117,柏
83,57,大垣
44,180,君島
129,237,羽生
193,217,奥井
54,242,深瀬
47,224,杉岡
121,172,柚木
27,0,伊丹
134,9,青田
201,161,遊佐
235,235,猪瀬
134,151,梅崎
12,63,広井
195,131,引地
154,67,真島
156,166,杉森
98,130,小牧
169,197,八代
220,206,向
46,36,高浜
71,28,菱沼
192,189,廣瀬
246,148,北本
99,79,折原
90,72,二木
110,215,亀岡
34,228,津久井
117,122,川久保
80,53,浜村
33,173,室田
207,190,浜島
56,86,肥後
172,133,中畑
180,41,峰
229,3,谷崎
5,178,山辺
212,90,神林
217,111,西嶋
155,125,橋場
239,163,清川
130,151,樋渡
78,54,石島
237,60,藤平
77,239,梶本
168,115,兵藤
112,196,小河
8,48,藤永
183,16,桑名
231,179,手嶋
179,63,野津
118,47,根津
111,153,船田
232,52,諸橋
179,116,安里
197,227,浅岡
150,74,伊波
245,132,能勢
86,14,東谷
226,227,穂積
178,143,津野
135,137,板東
125,130,青井
234,194,藤代
0,242,宇都
177,54,中津
90,96,嵯峨
175,18,木崎
180,219,所
171,195,小早川
16,31,新野
56,87,浦山
188,153,朝比奈
121,180,松藤
83,234,岡元
15,209,土方
32,47,森沢
135,136,吉住
116,193,大町
25,233,原野
195,120,中上
197,108,田宮
198,134,春名
133,25,泉田
127,111,喜田
136,251,佐瀬
46,42,池沢
68,167,真木
237,213,李
179,193,東郷
106,218,大黒
242,222,今津
117,164,平出
98,222,中屋
74,81,堀本
57,88,嶋村
177,50,寺門
183,1,寺嶋
96,139,中居
111,111,武市
89,211,吉富
164,13,櫻井
50,208,和気
54,46,高
133,133,竹森
253,158,森内
76,55,門間
148,130,坂巻
63,99,仲川
137,164,綾部
6,32,奥平
224,151,杉
243,10,駒田
154,85,増本
4,86,田頭
173,242,宮口
16,129,高良
110,220,仁木
92,158,沖本
214,124,木野
71,166,粟野
180,109,加地
133,66,森元
230,132,日吉
28,31,倉島
91,31,道下
