5,57,小野寺
229,174,小笠原
250,240,足立
147,16,村山
14,28,中沢
90,244,天野
123,198,坂井
43,197,杉浦
42,244,西
220,248,坂田
43,147,小原
146,74,豊田
185,127,角田
80,48,武藤
73,182,河村
64,135,根本
153,178,関根
9,128,水谷
218,135,田島
47,232,中井
241,205,森下
253,207,神田
78,33,塚本
142,152,佐久間
233,150,植田
136,228,飯塚
157,214,安部
13,225,前川
95,45,山根
2,229,浅井
238,149,白井
144,170,宮川
9,192,岡部
5,221,大川
234,57,長田
149,64,堀内
240,210,榎本
164,200,松崎
80,104,稲垣
230,225,若林
21,98,森山
193,230,江口
8,31,神谷
201,245,中谷
174,135,畠山
193,142,谷
242,166,細川
85,241,及川
27,144,安達
42,214,今野
96,5,三上
108,226,飯島
42,19,西尾
70,18,田代
144,10,石塚
130,185,岸本
198,61,津田
26,155,荒川
16,7,中原
159,154,長尾
167,111,戸田
188,131,本多
170,165,森川
249,45,土井
108,10,三好
14,247,金井
247,36,松山
92,149,米田
242,14,岡野
241,124,金沢
19,193,稲葉
24,175,村松
93,163,甲斐
169,62,西岡
173,19,佐伯
198,70,岩井
89,54,星
24,65,金田
162,49,黒木
89,39,堤
130,126,滝沢
143,7,落合
207,140,野崎
130,216,泉
79,198,堀田
10,56,中嶋
152,96,西野
253,105,町田
122,202,古田
139,26,徳永
70,108,新田
138,116,山岸
143,42,黒川
28,244,山川
183,140,川田
120,16,藤沢
211,246,杉田
103,253,奥山
48,106,土田
72,244,三木
69,79,村井
9,17,笠原
208,62,須田
163,208,梅田
118,194,大竹
101,88,野中
85,216,吉沢
18,202,広田
57,249,宮沢
213,191,柳沢
180,10,堀江
172,63,川端
208,41,大村
237,166,日高
5,158,梶原
207,124,岸
153,146,西本
57,189,黒沢
0,93,井口
117,84,大木
93,165,向井
120,206,松島
61,81,大場
240,249,竹中
86,19,藤川
115,251,安井
74,217,榊原
12,147,川原
186,163,吉本
193,27,大内
255,131,竹下
67,195,吉原
203,47,藤岡
9,4,庄司
70,125,福本
252,164,塚田
142,25,高島
170,86,宮内
246,152,小谷
11,65,緒方
137,109,谷川
218,16,下田
9,120,竹本
221,80,藤村
162,13,奥野
85,192,宇野
116,156,窪田
39,186,北野
49,183,栗田
137,136,石黒
12,232,長島
220,27,亀井
188,222,長沢
195,170,平川
211,203,長野
173,235,宮原
131,1,山村
35,203,藤野
175,242,茂木
98,196,川本
27,32,深沢
64,95,下村
46,133,丹羽
143,76,西沢
192,135,青柳
150,95,竹村
50,25,古谷
162,187,三輪
74,239,出口
118,103,高井
11,61,荻野
241,46,嶋田
70,163,大城
152,227,田原
151,209,野沢
168,131,相沢
28,98,高瀬
57,104,小森
155,189,稲田
83,215,宮城
67,143,筒井
3,58,富永
136,146,福岡
149,251,大原
33,50,福永
19,153,林田
159,148,横井
248,50,大平
33,155,金城
26,152,篠崎
199,48,溝口
162,64,長岡
213,61,平松
93,134,山岡
9,90,浅田
247,30,越智
221,110,北原
17,145,永野
250,211,武井
197,121,鶴田
101,242,柳田
244,41,大田
142,107,入江
124,118,湯浅
57,67,相馬
181,193,園田
72,202,高松
139,116,二宮
87,25,石山
21,106,堀川
122,153,手塚
6,232,川野
19,177,沼田
110,210,比嘉
145,157,臼井
226,36,石崎
37,49,平岡
126,18,池上
210,157,花田
231,92,瀬戸
106,40,谷本
139,237,西原
203,103,小出
26,95,篠田
178,145,浜口
119,87,杉原
23,220,志村
196,211,根岸
223,228,田畑
92,113,笠井
84,218,大槻
250,217,矢島
242,202,倉田
249,147,福原
128,126,片桐
179,71,日野
93,122,小坂
129,47,菅
131,70,加納
52,236,堀口
176,2,河原
60,213,新谷
88,51,千田
74,152,徳田
112,69,松野
85,132,田上
69,69,吉井
109,89,浜崎
201,148,森岡
38,161,柏木
154,127,浜野
206,232,村瀬
81,9,島崎
236,202,内海
214,201,北島
208,209,白川
71,42,畑中
218,127,秋元
8,7,中本
133,26,冨田
70,213,小柳
15,2,大崎
30,81,岩瀬
128,147,原口
247,242,秋田
104,209,三谷
54,125,松沢
125,196,木原
120,203,大井
83,106,川畑
119,240,福山
54,17,米山
9,111,植木
219,228,岩下
56,14,難波
253,238,今泉
53,54,三井
93,145,辻本
240,202,芳賀
9,49,坪井
247,153,井手
82,153,吉永
217,222,河内
6,84,畑
6,46,磯部
110,109,長井
94,139,荻原
160,165,大坪
196,76,塩田
209,198,岸田
38,159,皆川
225,64,細田
226,184,大友
194,203,細谷
222,188,植村
58,31,佐竹
248,166,河田
249,30,古屋
130,154,相原
84,104,若松
201,240,三村
217,41,遠山
210,162,村岡
148,254,真鍋
224,49,橋口
169,113,松川
211,87,平林
175,40,草野
76,207,川瀬
159,91,栗山
127,250,三島
188,149,橘
188,2,有馬
18,88,井出
16,46,保坂
200,90,早坂
99,83,瀬川
136,239,志賀
40,179,高岡
50,143,奈良
56,120,半田
251,89,亀山
52,104,高村
166,79,堀井
93,70,清野
213,193,玉井
174,41,神山
97,18,朝倉
233,156,米沢
148,50,寺島
10,162,水口
24,78,河本
235,247,進藤
110,132,中里
244,80,立石
234,69,葛西
70,122,水上
49,232,藤森
15,191,柳
77,135,川合
169,33,島村
150,15,古沢
82,52,亀田
182,169,織田
222,190,武内
6,65,宮島
29,179,有田
41,169,三原
154,183,尾形
185,24,高見
196,59,狩野
192,243,宮地
200,149,大津
53,169,寺本
61,140,植松
149,109,市村
226,119,坂下
168,104,平
192,221,大江
87,106,板垣
180,181,毛利
17,78,江藤
64,116,那須
6,39,藤崎
162,80,北山
68,243,小嶋
103,92,高柳
132,90,下山
220,151,滝本
31,80,高原
100,58,大沼
206,98,三橋
131,160,立花
243,52,浅見
45,99,久野
113,178,松木
36,225,木内
130,214,野上
157,71,門脇
72,249,坂上
202,189,土居
205,154,平沢
9,106,中根
211,141,平尾
0,62,北沢
46,108,齋藤
8,216,牧
51,242,岩佐
16,99,深谷
206,204,石丸
96,252,阪本
68,199,田崎
186,67,市原
242,73,小宮
37,2,長谷
201,243,今田
255,128,守屋
200,89,富樫
238,156,前原
231,167,高尾
99,206,内野
104,94,柴崎
15,164,岩永
205,126,大倉
230,117,川井
21,159,滝口
39,45,金山
31,186,関谷
244,75,長瀬
47,75,高崎
236,2,浜本
9,233,正木
163,111,飯野
99,17,矢部
158,229,外山
239,29,和泉
19,83,山野
187,224,金谷
58,154,秦
133,103,島
93,10,塚原
84,36,海野
144,33,鳥居
127,39,西谷
96,10,田川
208,129,成瀬
117,13,木田
23,225,石垣
117,105,石本
138,46,小寺
45,21,坂元
249,192,門田
107,198,豊島
124,2,末永
97,34,長谷部
250,25,井田
237,188,上山
56,133,金森
229,180,小畑
10,248,菅谷
147,17,奥
220,233,乾
20,111,宮脇
77,131,赤松
134,34,相川
79,143,江川
225,35,板倉
94,195,野本
174,82,三沢
73,192,江崎
215,44,永山
222,20,三田
102,186,山上
21,87,藤木
201,255,杉村
16,78,小杉
34,135,小室
69,70,渡邊
151,17,宍戸
110,99,香川
6,103,黒岩
3,155,梅原
126,163,大滝
18,148,小関
222,163,松元
238,221,平塚
92,229,諏訪
79,16,喜多
0,75,今西
210,120,井川
136,165,生田
52,136,森谷
114,31,並木
215,163,宇佐美
232,148,秋葉
222,199,塩谷
238,37,水田
131,170,佐川
72,114,下川
85,84,富岡
117,231,細井
3,187,石渡
80,211,浦田
84,19,布施
185,192,金丸
80,232,森脇
10,136,染谷
131,215,宮野
44,19,風間
201,91,北田
228,174,川辺
95,172,新垣
196,109,梅本
161,173,山城
158,137,梅沢
173,150,中林
116,205,小椋
81,166,大矢
36,129,西口
12,187,玉城
178,66,土橋
186,119,高梨
78,100,細野
53,246,大庭
110,37,山元
247,148,都築
169,58,木本
245,178,長崎
239,242,仲田
86,9,阿久津
31,10,小幡
71,10,杉野
126,232,麻生
38,29,山形
106,16,真田
176,112,堀越
165,11,依田
108,205,小野田
57,188,梅津
16,160,羽田
200,22,木戸
212,166,野原
130,77,赤木
162,217,浅川
52,98,椎名
240,93,岩間
70,224,日下
114,139,寺尾
30,10,仲村
151,129,宇都宮
59,209,矢田
44,55,矢口
103,132,大畑
227,20,大和田
140,34,波多野
7,175,大熊
116,213,目黒
221,242,立川
151,88,菅沼
128,190,大貫
226,21,高倉
224,117,深田
26,20,池内
46,126,柳原
91,8,岩城
36,194,海老原
152,148,沢井
227,35,倉持
9,113,雨宮
189,96,影山
157,111,神野
42,185,浜
50,176,栗林
136,14,神崎
129,217,橋爪
6,244,石坂
0,8,上杉
152,46,結城
208,131,青野
163,191,川西
1,43,小沼
176,255,白鳥
231,157,西島
84,251,瀬尾
106,20,赤坂
202,194,板橋
165,153,小玉
0,238,永島
168,222,首藤
167,85,清田
154,123,合田
140,27,富沢
218,60,玉置
55,88,寺沢
216,153,丹野
144,22,尾上
248,177,角
186,60,須賀
233,7,竹原
91,149,横尾
195,233,井原
240,146,坂野
128,33,久米
14,169,森口
227,219,宮坂
228,23,柏原
179,170,滝川
227,42,三枝
20,221,楠本
229,194,芦田
236,204,妹尾
186,23,脇田
68,106,水島
1,133,手島
218,254,池本
44,254,明石
188,172,西脇
194,158,大下
8,195,北
123,197,大和
174,235,勝又
140,149,大林
253,133,国分
134,253,川越
99,188,本村
12,42,曽根
71,66,小久保
37,162,島津
104,87,小堀
17,210,本橋
235,113,石沢
209,3,有賀
108,246,田端
135,224,志田
32,67,横川
94,7,浦野
107,134,柳川
155,36,谷村
13,59,春日
65,20,富山
207,187,今
62,160,坂東
103,240,飛田
88,197,江原
78,3,児島
213,128,梅村
193,23,内村
22,10,岡山
136,240,桑田
102,96,楠
232,237,角谷
12,7,日比野
12,97,砂川
24,172,前島
134,135,益田
121,98,桜田
121,42,花岡
119,48,笹川
88,193,中塚
11,195,滝
8,155,勝田
52,113,吉崎
7,10,森永
168,48,澤田
225,152,島袋
10,186,会田
123,9,岩渕
84,0,白木
112,143,浅沼
74,130,平良
109,190,小栗
11,191,石倉
168,189,前野
81,1,小菅
56,149,高畑
55,54,井本
38,54,玉木
98,23,高谷
234,48,沖田
105,170,倉本
228,213,沖
152,5,鶴岡
129,27,大浦
223,47,宇田川
253,66,本山
126,21,柴山
99,57,城戸
19,48,黒崎
255,59,塩見
68,168,岩谷
243,215,曽我
0,134,畠中
146,249,池谷
126,185,大高
254,36,熊田
139,100,重松
248,230,阪口
23,61,野呂
231,21,八田
233,44,戸塚
105,192,寺岡
182,182,菅井
34,117,末吉
86,218,井村
250,205,田尻
6,29,石野
165,226,川添
247,112,野島
118,24,田所
116,146,熊沢
222,7,古山
195,187,南部
205,32,大嶋
187,20,神戸
189,69,丸田
248,194,福地
85,246,笹原
41,194,恩田
149,125,平賀
169,77,米倉
88,246,増井
48,253,村木
146,9,長浜
254,43,中
137,207,五味
129,183,岡島
134,205,日下部
146,233,菊田
170,114,藤島
246,134,森井
138,188,湊
223,197,秋本
209,189,磯野
239,19,寺西
161,127,沢
230,65,若山
115,239,安永
140,163,重田
34,133,新村
210,80,田沢
75,177,長友
168,161,小口
121,71,今川
159,212,井沢
143,116,猪股
2,189,深井
200,152,百瀬
247,248,紺野
88,249,熊倉
248,91,高沢
107,166,鬼頭
205,10,中岡
65,252,玉田
91,100,田渕
80,45,氏家
162,102,小高
77,105,有村
48,19,岩村
118,248,高嶋
104,129,小平
167,148,赤羽
205,36,広川
200,111,境
223,7,寺井
75,212,河西
111,43,塩沢
98,213,土谷
75,171,照井
132,17,神原
138,243,西浦
225,25,西井
37,72,牧田
57,116,宮里
115,91,相田
13,9,松谷
23,195,藤山
12,76,福士
195,12,村中
222,73,品川
164,238,伊達
247,42,新保
75,234,夏目
164,123,柿沼
139,253,西森
161,109,持田
133,255,矢沢
208,184,石岡
146,16,松橋
84,159,辻村
213,234,長坂
171,89,梶田
187,182,沢村
144,184,大関
37,253,長沼
160,1,浦
135,200,滝田
61,144,安川
45,59,寺崎
179,64,大越
141,25,柳瀬
0,69,土肥
66,194,岩沢
154,197,福沢
210,167,鹿島
72,82,北岡
174,181,磯崎
223,186,唐沢
107,14,石村
177,242,平原
73,19,古市
229,146,鵜飼
227,102,的場
116,18,野間
176,216,大前
20,189,倉橋
69,184,寺内
74,252,伊沢
217,83,対馬
205,45,古橋
225,46,小村
44,27,河上
199,5,本郷
16,8,河崎
73,88,住田
95,115,柿崎
89,202,鹿野
1,211,我妻
171,98,二瓶
215,159,伴
177,237,船越
133,37,野尻
161,17,粕谷
230,35,冨永
105,229,塩崎
136,150,船木
119,20,安東
106,70,江頭
73,173,東野
58,156,藤谷
100,164,加瀬
200,19,津村
94,233,湯川
148,81,栗本
140,121,安原
229,24,迫田
70,62,加賀
247,220,安斎
78,151,平本
240,216,真野
169,150,小俣
234,14,上岡
238,30,河口
93,54,高坂
51,118,大宮
181,23,相良
215,229,室井
25,24,川嶋
22,128,花井
37,73,仲野
128,243,新川
135,230,江田
247,244,赤井
234,119,坪田
200,71,神保
230,162,小山田
244,1,小暮
108,140,山脇
160,40,坂
189,18,梅木
89,233,保田
106,111,森島
218,170,矢吹
113,247,矢崎
215,207,森崎
186,190,金野
234,38,金
15,224,益子
73,65,塚越
119,64,伏見
161,5,中森
251,185,金原
144,16,水本
235,6,垣内
43,100,芹沢
36,250,関本
111,254,鮫島
222,251,増山
23,122,郡司
201,154,渥美
141,178,谷内
115,181,福元
110,230,松林
162,234,増子
21,194,住吉
127,37,赤塚
86,39,東山
184,120,稲村
214,72,谷田
158,97,下野
113,127,河井
181,217,浜中
46,200,鳴海
250,202,高津
208,42,村越
247,166,南雲
235,142,中道
128,133,大坂
75,8,片野
52,107,金本
123,212,久田
92,199,吉見
232,130,榊
225,111,梶山
0,143,柿本
188,137,薄井
110,95,堺
71,54,玉川
116,26,藤巻
76,88,大河原
22,217,長山
242,119,杉崎
238,95,小橋
13,78,小竹
250,77,大岩
196,30,川内
182,142,神
176,87,棚橋
179,12,梶
18,235,高森
92,125,畑山
6,175,竹沢
54,252,湯本
107,11,八巻
46,193,小山内
116,60,島本
163,11,八幡
114,207,桑野
220,45,須永
181,48,椿
169,114,宇田
32,38,緑川
21,74,下地
189,243,高須
124,18,衛藤
76,145,永瀬
14,239,米谷
72,197,牛島
139,248,竹林
18,8,芝田
5,239,伊勢
27,91,丸岡
3,16,向山
124,19,人見
140,236,安西
222,120,小田島
108,161,西崎
174,44,知念
47,153,大迫
187,110,芝
36,19,二村
61,19,小澤
96,154,村本
216,98,磯貝
25,47,山浦
21,10,木谷
30,65,篠塚
149,50,清原
75,17,山谷
82,3,浦川
168,12,吉武
198,53,赤沢
84,126,小峰
34,153,高本
25,1,桜庭
228,9,福留
231,161,植野
191,252,安岡
235,31,小宮山
111,90,勝山
118,62,飯村
177,44,袴田
135,15,高杉
98,4,岩元
175,193,川名
67,156,平石
136,21,尾関
242,245,小浜
17,160,村尾
79,225,岡林
253,163,磯田
230,67,高林
58,212,鶴見
103,165,加茂
242,194,宮村
36,97,駒井
71,166,谷山
4,94,桂
125,7,関野
159,101,岩橋
129,96,国井
171,21,仲
100,96,木島
128,1,竹山
43,66,柳井
209,168,深川
248,126,兵頭
170,2,犬飼
69,214,小崎
232,58,船橋
131,60,新山
91,232,中平
169,185,黒瀬
133,22,疋田
155,94,長屋
145,78,辻井
192,187,三瓶
143,221,竹島
158,102,板谷
43,43,早瀬
50,74,西垣
139,80,熊野
92,233,米村
183,125,小熊
207,158,丸尾
114,130,若杉
157,172,志水
42,55,平間
135,42,森野
6,23,岩切
81,145,別府
85,121,大杉
200,63,北条
255,221,上条
153,221,徳山
193,202,赤堀
215,166,井戸
98,227,高塚
14,46,佃
254,78,永松
10,154,塩野
209,86,山路
137,236,大上
119,253,加賀谷
208,159,城
210,144,東海
183,114,大屋
74,53,塩川
130,6,村川
92,253,長嶋
64,182,橋詰
12,215,鎌倉
15,127,川又
132,202,鳥越
30,183,生駒
41,100,竹之内
103,88,岩淵
146,204,広岡
142,62,保科
233,47,松葉
194,0,幸田
184,14,山西
11,85,青島
136,31,名倉
121,100,庄子
98,173,砂田
68,203,羽鳥
31,134,田淵
208,29,塙
222,98,末広
228,82,岩見
230,215,猪俣
228,55,大泉
52,195,脇
130,198,日向
146,61,荒谷
251,45,早田
101,139,笹本
58,106,柳沼
64,16,猪狩
47,243,熊本
50,52,上島
212,179,岩野
2,174,高久
254,139,時田
240,134,添田
88,255,桐山
55,117,須貝
54,11,柴
113,60,上西
154,62,上林
248,156,田嶋
46,144,飯沼
130,213,清家
207,234,五島
220,21,新藤
12,150,安本
41,83,長
31,201,土岐
186,104,藤
34,71,松坂
82,90,藤江
183,7,名取
160,99,半沢
209,57,鬼塚
174,252,沢口
243,9,長内
13,50,直井
203,121,平島
45,164,副島
235,87,深見
65,219,安江
206,201,関川
130,199,梶谷
231,93,大賀
125,123,仲宗根
131,77,新
84,137,春田
163,188,新美
79,9,広沢
185,87,山地
53,181,谷岡
12,238,秋吉
229,121,海老沢
63,171,竹井
107,208,萩野
142,89,上地
71,43,安倍
30,122,平木
210,153,竹谷
21,115,湯沢
111,86,大河内
183,165,鷲見
157,231,東田
94,202,石上
62,42,平岩
6,187,脇坂
196,212,赤間
59,206,瀬戸口
67,87,水越
33,38,塩原
21,100,宮武
135,8,一ノ瀬
221,147,大本
112,78,市橋
21,199,神尾
87,164,崎山
39,49,川尻
194,146,長嶺
24,201,近江
232,101,有本
47,219,二階堂
220,235,宗像
124,145,竹川
107,184,越川
59,112,高石
105,247,星川
117,148,石津
248,221,園部
58,189,照屋
232,214,杉谷
67,117,佐原
120,146,池野
25,45,守田
52,39,成沢
212,121,横溝
95,49,元木
52,43,藤枝
209,184,猿渡
16,186,田坂
190,136,坪内
164,241,小松崎
171,197,赤石
170,77,奥谷
125,38,菊川
179,50,大岡
39,38,長江
221,87,友田
142,185,中園
242,11,吉松
184,59,大堀
144,8,大須賀
20,182,宮尾
135,39,堀尾
38,11,姫野
246,173,井坂
35,65,有川
184,180,曽我部
49,163,小田切
203,23,須崎
76,210,川北
59,146,横内
248,18,片平
152,124,船津
216,65,真下
165,22,米川
243,174,小塚
18,6,蛭田
151,80,赤尾
229,28,鳥羽
152,160,亀谷
94,108,吉成
93,130,日置
29,203,新居
107,48,佐田
196,167,濱田
180,65,多賀
105,190,鳥海
178,157,若月
10,29,梶川
125,226,大門
108,86,有吉
44,238,春山
96,64,磯
138,173,新里
22,49,堀部
73,140,東海林
220,207,綿貫
112,186,沖野
68,126,武石
5,151,橋田
176,140,辻野
0,171,吉良
167,1,辰巳
38,125,巽
81,71,江本
19,231,奥原
140,161,田丸
128,253,高垣
4,243,北口
201,15,井関
3,62,大脇
209,251,中込
211,22,大澤
130,132,磯村
34,110,前沢
79,39,八島
43,158,田井
211,63,犬塚
172,90,八重樫
40,14,柴原
130,215,大里
237,10,舟橋
210,107,原島
177,42,佐山
3,76,今岡
108,217,須山
36,236,一戸
95,44,武山
92,59,片倉
51,29,福嶋
249,9,矢作
140,117,坂根
134,118,岸野
61,42,前山
254,57,池永
79,88,作田
55,163,高宮
129,39,河辺
146,192,中江
222,170,鍋島
113,93,江上
221,61,辻田
244,195,寺山
132,75,古野
120,251,伊原
244,193,金川
163,128,新城
21,71,兼子
24,17,若井
153,123,朝日
191,63,馬渕
22,42,北浦
32,30,戸谷
137,16,野坂
217,205,牟田
68,211,宮嶋
235,240,浅利
207,131,間瀬
219,8,高畠
71,103,芦沢
89,245,城間
41,34,河津
239,1,広野
219,216,高城
198,178,横沢
30,36,末次
240,25,景山
103,72,笹田
233,229,永吉
12,8,田山
68,85,梅野
18,52,黒須
144,179,末松
178,199,曾根
72,184,笹岡
147,5,永岡
216,154,小松原
160,78,小田原
208,101,設楽
229,10,藤倉
22,70,泉谷
233,165,下平
34,180,湯田
253,74,木山
21,158,船山
100,174,細見
156,226,国本
249,223,江尻
78,41,藤間
102,122,中崎
125,168,岩倉
173,93,錦織
147,211,中条
248,3,永尾
116,154,熊崎
33,39,隅田
36,27,石毛
42,155,戸村
153,10,石神
8,152,鳥山
246,126,増淵
120,5,白田
192,196,角野
74,111,草間
111,21,真壁
109,254,箕輪
168,43,白岩
239,94,速水
21,82,鷲尾
103,18,赤嶺
10,60,柳本
166,197,日比
85,60,西出
178,15,久松
249,96,北林
188,145,村野
41,182,新倉
171,24,糸井
164,184,品田
109,122,山際
182,4,深津
148,59,白浜
202,222,高桑
36,145,若狭
56,243,仁科
103,37,本庄
229,220,稲川
90,116,嶋崎
113,5,尾田
33,85,峯
199,249,里見
214,103,木元
127,235,飯尾
54,78,大道
210,149,上坂
140,56,阿南
214,165,福村
243,118,矢内
85,44,宮永
100,72,杉江
163,72,東条
39,213,赤池
33,141,一色
123,203,江島
24,85,小木曽
37,58,沢野
96,131,能登
158,109,野々村
38,206,早野
219,60,一瀬
250,155,大浜
137,118,水沢
61,89,大月
30,148,中元
239,15,正田
107,29,桝田
68,253,仙波
76,23,宮部
67,200,宮岡
121,11,立野
32,37,戸沢
9,30,谷沢
66,49,山県
72,32,堀之内
151,232,香月
180,0,宮前
150,37,菅田
243,25,井野
224,254,羽賀
185,195,中瀬
174,149,古家
228,20,岩上
197,245,河島
50,172,上川
226,8,国吉
22,29,鳥井
117,66,勝野
66,85,伊賀
180,115,嶋
22,89,水戸
60,68,迫
247,179,間宮
209,109,古瀬
137,133,赤川
136,149,木場
84,49,岸川
239,111,阪田
71,149,浦上
32,88,桐生
13,116,野瀬
239,224,柳谷
233,70,中橋
13,178,斎木
188,164,田部
244,229,逸見
52,41,中垣
250,23,松倉
165,101,山室
182,184,白土
125,213,門馬
103,74,諸岡
196,34,山木
76,189,安保
226,42,小柴
213,254,溝上
170,205,勝部
9,184,永沢
254,184,檜山
181,77,柘
99,123,岩尾
81,65,立山
207,70,新妻
227,0,北尾
222,63,小野塚
105,77,別所
198,105,榎
132,250,戸川
221,124,津島
70,237,田野
2,244,石森
131,30,石谷
249,202,栗栖
109,208,丹治
229,91,竹野
243,20,楠田
115,82,内川
48,35,山添
109,128,金光
40,251,大串
218,75,三角
197,119,永谷
251,140,深山
65,55,笹井
23,9,碓井
15,64,猪野
182,86,笹木
170,69,笠松
133,97,島野
195,165,柏崎
213,53,椎葉
187,33,池原
121,226,中澤
204,14,津川
33,181,桜木
70,171,二見
79,11,桑山
238,215,山名
110,247,木暮
13,190,山之内
30,53,四方
113,115,小黒
213,86,岡安
225,203,宮井
44,78,柏
171,250,大垣
60,23,君島
119,151,羽生
87,201,奥井
242,230,深瀬
191,145,杉岡
206,233,柚木
68,142,伊丹
70,186,青田
163,156,遊佐
130,167,猪瀬
231,156,梅崎
99,112,広井
42,91,引地
69,2,真島
129,250,杉森
128,135,小牧
76,234,八代
77,189,向
183,83,高浜
50,225,菱沼
141,146,廣瀬
228,176,北本
163,91,折原
60,217,二木
233,80,亀岡
184,42,津久井
231,111,川久保
71,83,浜村
80,39,室田
4,178,浜島
249,146,肥後
113,22,中畑
98,167,峰
220,137,谷崎
225,70,山辺
255,175,神林
231,54,西嶋
152,163,橋場
0,223,清川
1,213,樋渡
4,45,石島
124,103,藤平
81,242,梶本
216,39,兵藤
219,35,小河
248,15,藤永
69,76,桑名
53,95,手嶋
23,185,野津
211,216,根津
33,82,船田
246,20,諸橋
224,105,安里
148,116,浅岡
174,161,伊波
181,140,能勢
224,80,東谷
81,96,穂積
163,10,津野
134,137,板東
160,135,青井
138,227,藤代
229,235,宇都
82,75,中津
58,238,嵯峨
151,84,木崎
138,23,所
22,83,小早川
249,3,新野
121,35,浦山
40,111,朝比奈
161,126,松藤
82,36,岡元
128,96,土方
200,141,森沢
79,176,吉住
242,249,大町
139,8,原野
130,146,中上
163,225,田宮
211,135,春名
30,95,泉田
134,31,喜田
69,159,佐瀬
241,235,池沢
205,115,真木
205,71,李
207,91,東郷
189,135,大黒
236,67,今津
57,181,平出
234,41,中屋
195,179,堀本
122,245,嶋村
33,98,寺門
206,111,寺嶋
252,245,中居
79,76,武市
103,144,吉富
131,45,櫻井
251,24,和気
92,211,高
137,3,竹森
253,172,森内
229,103,門間
194,153,坂巻
254,81,仲川
85,76,綾部
154,217,奥平
210,197,杉
201,139,駒田
144,9,増本
10,244,田頭
57,238,宮口
4,49,高良
220,70,仁木
127,97,沖本
40,244,木野
179,200,粟野
229,120,加地
102,89,森元
118,142,日吉
112,139,倉島
34,132,道下
